4.44177E-05,10.30050741
0.002019417,10.30050741
0.00399283,10.27653251
0.005039817,10.25846922
0.006026524,10.2343301
0.008001523,10.17422862
0.008989816,10.13810204
0.010035217,10.09589963
0.012010216,10
0.012996922,9.945645927
0.013985215,9.879632823
0.015030616,9.813455507
0.017005616,9.669113421
0.017993908,9.584872818
0.01903931,9.494720594
0.020026016,9.40456837
0.021014309,9.302264479
0.022989308,9.085997668
0.024034709,8.965630491
0.025021416,8.839351692
0.026996415,8.574806641
0.027984708,8.424388722
0.029030109,8.274135015
0.030018402,8.117805475
0.031003522,7.949324269
0.031993401,7.775095653
0.033038802,7.588715372
0.034025508,7.40233509
0.035013801,7.203803143
0.036987214,6.782928551
0.038034202,6.554345863
0.039020908,6.325927386
0.040009201,6.091433076
0.040997494,5.8447871
0.0419842,5.586317881
0.043029601,5.327684451
0.044017894,5.057063566
0.0450046,4.780366849
0.045991307,4.497922722
0.047038294,4.20923855
0.049013294,3.607895299
0.05,3.301312051
0.050988293,2.982577138
0.052033694,2.663842225
0.054007107,2.014384945
0.0549954,1.683826789
0.055983692,1.347028589
0.057029094,1.010230389
0.0580158,0.6735964
0.059004093,0.330722367
0.059990799,-0.005911621
0.0610362,-0.348785654
0.062024493,-0.691495476
0.064987785,-1.701725865
0.0660316,-2.032448232
0.067018306,-2.3631706
0.068008186,-2.681741301
0.068994892,-3.006552047
0.069983185,-3.319211127
0.071027,-3.625958586
0.072015292,-3.932541833
0.073991878,-4.52189763
0.075037279,-4.804670181
0.076023986,-5.081038475
0.077012278,-5.351823571
0.078985691,-5.868762008
0.080032679,-6.115407984
0.081019385,-6.355813915
0.082007678,-6.584396604
0.082995971,-6.80690346
0.083981091,-7.023334483
0.085028078,-7.227778051
0.086014785,-7.432385832
0.087003078,-7.624677735
0.087989784,-7.804982183
0.088978077,-7.979539222
0.090021892,-8.147692005
0.091010184,-8.310097378
0.091996891,-8.460515296
0.09298677,-8.604857382
0.094030585,-8.743123635
0.095018878,-8.875642478
0.096005584,-9.001757065
0.09699229,-9.122124243
0.097980583,-9.230175542
0.100014277,-9.440694944
0.101989276,-9.621163604
0.102975983,-9.705239995
0.10402297,-9.783404765
0.105011263,-9.855493702
0.105997969,-9.921671018
0.106984676,-9.981772501
0.108030077,-10.04187398
0.110006663,-10.13810204
0.110993369,-10.18030445
0.111981662,-10.21643102
0.113025477,-10.24648176
0.114013769,-10.27636829
0.115000476,-10.30050741
0.115990355,-10.3185707
0.116975475,-10.33055816
0.118022463,-10.34254561
0.119010755,-10.34862144
0.119997462,-10.34862144
0.120985755,-10.34254561
0.122031156,-10.33663399
0.123017862,-10.32448232
0.124004569,-10.30658325
0.125981154,-10.25846922
0.127026555,-10.22841848
0.129001555,-10.15616533
0.129988261,-10.11429134
0.130976554,-10.06617732
0.132021955,-10.01198745
0.133010248,-9.957797593
0.133996954,-9.897531898
0.134985247,-9.831518794
0.136030648,-9.759265645
0.137018941,-9.687176708
0.139980647,-9.434619111
0.141024461,-9.338391054
0.142014341,-9.242162997
0.14398934,-9.025896185
0.144976046,-8.911440629
0.146021447,-8.797149285
0.14700974,-8.671034698
0.148984739,-8.406325435
0.149971446,-8.268059182
0.151018433,-8.129957141
0.153980139,-7.678867596
0.15502554,-7.516462223
0.157000539,-7.191651477
0.157988832,-7.023334483
0.158975539,-6.848941656
0.160022526,-6.680624661
0.161009233,-6.500156001
0.161995939,-6.325763174
0.163970938,-5.964990065
0.165016339,-5.784521405
0.166992925,-5.423748296
0.167979631,-5.249683892
0.169025033,-5.069051021
0.171988325,-4.545872539
0.172975031,-4.377555545
0.174020432,-4.209402762
0.175008725,-4.040757344
0.175995431,-3.884427804
0.176982138,-3.722186643
0.177970431,-3.571768724
0.179017418,-3.421350805
0.180004124,-3.271097098
0.180990831,-3.126755013
0.181977537,-2.98848876
0.183022939,-2.85629834
0.184997938,-2.603740743
0.186972937,-2.3631706
0.188018338,-2.254955088
0.189006631,-2.146739577
0.19098163,-1.942131796
0.191968337,-1.846067951
0.193015324,-1.755751515
0.19597703,-1.503193918
0.197022431,-1.431104981
0.19899743,-1.286762895
0.199984137,-1.220585579
0.200972429,-1.160484096
0.202017831,-1.100382613
0.203006123,-1.04028113
0.20399283,-0.992167102
0.204981122,-0.93797724
0.205967829,-0.889863212
0.20701323,-0.841749183
0.209976522,-0.715470384
0.211020337,-0.67934381
0.212010216,-0.643381447
0.212996922,-0.613330706
0.213985215,-0.577204132
0.214971922,-0.54715339
0.216017323,-0.517102649
0.219967321,-0.420874592
0.221012722,-0.396899683
0.222001015,-0.378836396
0.222989308,-0.354697276
0.223976014,-0.336633989
0.225021416,-0.318570701
0.226009708,-0.306583247
0.226996415,-0.288684172
0.227984708,-0.276532506
0.228971414,-0.258469219
0.230016815,-0.246481764
0.231005108,-0.23449431
0.231991814,-0.222506856
0.232980107,-0.21035519
0.2339684,-0.204443569
0.235013801,-0.192291903
0.236000508,-0.186380281
0.2369888,-0.174392827
0.237975507,-0.168316994
0.238962213,-0.162405373
0.240009201,-0.15632954
0.240995907,-0.150253707
0.242970906,-0.138266253
0.244016308,-0.13219042
0.2450046,-0.126278799
0.245992893,-0.120202966
0.246978013,-0.120202966
0.247966306,-0.114291344
0.249013294,-0.114291344
0.25,-0.108215511
0.250986706,-0.108215511
0.251974999,-0.102139678
0.254008693,-0.102139678
0.2549954,-0.096228057
0.2580158,-0.096228057
